country,segment_id,road_name,road_class,land_use,speed_limit,median_speed,f85_speed,percent_over,median_gap,f85_gap,sample_total,road_length_km,sinuosity,bearing_change_per_km,limit_alignment_points,operating_speed_points,exposure_points,vulnerable_context_points,geometry_points,qa_points,speed_safety_score,priority_class,recommended_action,confidence
Maharashtra,773,Unnamed road,secondary,RURAL,55.0,31.4,42.6,0.01808634772462077,-23.6,-12.399999999999999,1714.0,11.752966032,1.036150133685111,58.35036489196447,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,779,Unnamed road,secondary,RURAL,55.0,39.5,47.5,0.0,-15.5,-7.5,518.0,15.955082571,1.3205977266072604,182.92778114662605,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,783,Unnamed road,secondary,RURAL,55.0,31.75,43.0,0.014427412082957619,-23.25,-12.0,1109.0,14.974196038,1.352622461123532,78.48299577622767,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,785,Major District Road 88,secondary,RURAL,55.0,37.0,47.5,0.02857142857142857,-18.0,-7.5,770.0,10.830801871,1.0727451949526399,155.3999889419811,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,787,Unnamed road,secondary,RURAL,55.0,28.833333333333332,35.666666666666664,0.0,-26.166666666666668,-19.333333333333336,2291.0,10.953061186000001,1.0746957260342938,119.78287233912663,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,798,Unnamed road,secondary,RURAL,55.0,41.0,50.0,0.056112224448897796,-14.0,-5.0,499.0,17.125309861999998,1.223976375375392,178.6010352310687,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,801,Unnamed road,secondary,RURAL,55.0,29.0,36.5,0.0,-26.0,-18.5,666.0,13.035199316,1.1100472721682724,128.73585495289936,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,803,SH145,primary,RURAL,55.0,36.0,43.5,0.0,-19.0,-11.5,2138.0,4.07005775,1.0442011030717593,130.53989428891805,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,804,Unnamed road,primary,RURAL,55.0,30.0,39.0,0.0,-25.0,-16.0,885.0,9.865712248,1.1082044425963813,68.23263201783834,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,806,Unnamed road,secondary,RURAL,55.0,32.833333333333336,43.166666666666664,0.00980392156862745,-22.166666666666664,-11.833333333333336,2448.0,10.752591805999998,1.1914285329848349,93.25777371826989,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,814,Unnamed road,secondary,RURAL,55.0,28.125,37.375,0.007701193685021178,-26.875,-17.625,2597.0,13.711863452000001,1.4258198510252107,81.12470792761013,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,815,Unnamed road,secondary,RURAL,55.0,40.75,53.75,0.12449799196787148,-14.25,-1.25,498.0,35.868394531,1.1011842818708852,46.14802078288965,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,816,Unnamed road,secondary,RURAL,55.0,34.625,46.125,0.024983119513842,-20.375,-8.875,1481.0,24.157128056999998,1.513646582086079,77.71106804357137,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,845,Unnamed road,secondary,RURAL,55.0,40.0,49.0,0.0,-15.0,-6.0,942.0,10.049120413,1.0836420762618517,111.28317273211425,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,858,Unnamed road,secondary,RURAL,55.0,38.5,47.25,0.042335766423357665,-16.5,-7.75,685.0,28.323980733,1.548236230428239,94.79322610316956,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,861,Unnamed road,secondary,RURAL,55.0,24.5,35.5,0.0,-30.5,-19.5,1952.0,14.951304203000001,1.1541000172425633,29.877298977296988,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,866,Unnamed road,secondary,RURAL,55.0,37.583333333333336,48.166666666666664,0.0741733690795353,-17.416666666666664,-6.833333333333336,4476.0,13.179038489,1.2962520519320535,102.19896202160346,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,874,Unnamed road,secondary,RURAL,55.0,36.75,47.25,0.014412416851441241,-18.25,-7.75,1804.0,11.167268013000001,1.3552987441320037,296.1136103127167,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,880,Unnamed road,secondary,RURAL,55.0,22.0,27.5,0.0,-33.0,-27.5,742.0,13.680062616999999,1.9786384803375823,262.7478538675905,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,882,Unnamed road,secondary,RURAL,55.0,41.5,52.0,0.10152838427947598,-13.5,-3.0,916.0,11.102409095999999,1.1549070341750245,149.12443648310813,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,888,Unnamed road,secondary,RURAL,55.0,18.333333333333332,28.666666666666668,0.0,-36.66666666666667,-26.333333333333332,1784.0,17.248085672000002,1.0887635608959632,48.207138065959896,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,889,Unnamed road,secondary,RURAL,55.0,28.5,36.666666666666664,0.0,-26.5,-18.333333333333336,2277.0,13.516523519,1.0830987216736527,85.45195311639561,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,895,Unnamed road,secondary,RURAL,55.0,40.0,52.0,0.09492273730684327,-15.0,-3.0,906.0,11.406893509,1.0839462742708177,116.40805894399324,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,899,Unnamed road,secondary,RURAL,55.0,27.25,37.25,0.0,-27.75,-17.75,1587.0,13.085321911,1.1682854092373622,53.92745056005715,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,918,Unnamed road,secondary,RURAL,55.0,27.666666666666668,37.666666666666664,0.0,-27.333333333333332,-17.333333333333336,2083.0,15.654119905,1.1256204065838735,95.51081920828642,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,919,Unnamed road,secondary,RURAL,55.0,33.25,46.5,0.03370221327967807,-21.75,-8.5,1988.0,10.936214505,1.1246430800407325,158.7881819748388,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,924,Unnamed road,secondary,RURAL,55.0,30.0,37.5,0.0,-25.0,-17.5,1061.0,10.311175079,1.221521947622943,95.9971708037964,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,941,Unnamed road,secondary,RURAL,55.0,35.5,45.0,0.0,-19.5,-10.0,653.0,17.44315012,1.128899092385204,72.41171807808736,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,949,Unnamed road,secondary,RURAL,55.0,38.5,47.5,0.02702702702702703,-16.5,-7.5,518.0,22.182188374000003,1.0701403870173611,65.28112869779602,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,951,Unnamed road,secondary,RURAL,55.0,27.5,37.25,0.0,-27.5,-17.75,505.0,45.932792850999995,1.2415865463932596,169.0563022515775,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,954,Unnamed road,secondary,RURAL,55.0,31.5,40.75,0.014004149377593362,-23.5,-14.25,1928.0,12.078219663,1.3163747564377652,67.82858221072499,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,956,Unnamed road,secondary,RURAL,55.0,25.5,36.75,0.0,-29.5,-18.25,1531.0,15.226983179000001,1.192135487205172,83.33624377214925,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,959,Unnamed road,secondary,RURAL,55.0,19.833333333333332,27.666666666666668,0.0,-35.16666666666667,-27.333333333333332,5264.0,13.431802117,1.247934453032595,53.627228318810445,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,965,Unnamed road,secondary,RURAL,55.0,44.25,54.25,0.13681159420289854,-10.75,-0.75,1725.0,13.779692348000001,1.261598042385496,334.81719403265447,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,967,Unnamed road,secondary,RURAL,55.0,23.0,31.0,0.0,-32.0,-24.0,1731.0,13.767254467999999,2.125819620075309,88.25530170525208,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,971,Unnamed road,secondary,RURAL,55.0,43.0,52.5,0.09979633401221996,-12.0,-2.5,491.0,24.471880422999998,1.0889511078444094,116.18370543588163,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,973,Unnamed road,secondary,RURAL,55.0,20.5,30.0,0.0,-34.5,-25.0,1020.0,11.880789369,1.097361897922218,138.90502322195243,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,991,Unnamed road,secondary,RURAL,55.0,31.5,40.5,0.0,-23.5,-14.5,693.0,18.368867204999997,1.0440258587674967,46.745147084371624,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,993,Unnamed road,primary,RURAL,55.0,41.5,55.0,0.15037164093767869,-13.5,0.0,1749.0,7.284289147000001,1.04031812347657,41.33868506142285,10,4,2,8,0,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,997,Unnamed road,secondary,RURAL,55.0,40.5,51.0,0.07126436781609195,-14.5,-4.0,2175.0,11.764239822,1.1966713696888585,206.27640705990063,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1006,Unnamed road,primary,RURAL,55.0,17.5,26.0,0.0,-37.5,-29.0,2837.0,9.277585579,1.3117311382907446,95.1301329949816,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1009,Latur-Shirur Anantpal Road,primary,RURAL,55.0,43.0,50.5,0.050061050061050064,-12.0,-4.5,1638.0,8.096041551,1.0633531170343535,75.42334344563258,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1011,Wadali Road,secondary,RURAL,55.0,40.0,52.0,0.10029498525073746,-15.0,-3.0,678.0,19.635200113,1.0592369591512918,64.85467108053497,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1013,Unnamed road,secondary,RURAL,55.0,32.0,41.333333333333336,0.006534204560608081,-23.0,-13.666666666666664,7499.0,10.757469704999998,1.1566290337698895,196.16271510056797,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1016,Dhamori Road,secondary,RURAL,55.0,34.25,46.0,0.06598305840392332,-20.75,-9.0,2243.0,12.066515121,1.0662344654534555,71.77186234582305,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1024,Unnamed road,secondary,RURAL,55.0,31.5,40.875,0.010650887573964497,-23.5,-14.125,3380.0,16.189909768,1.1130719314917659,101.07345096822566,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1039,Unnamed road,primary,RURAL,55.0,29.5,38.5,0.0,-25.5,-16.5,4161.0,3.3678324010000003,1.2336706595801452,438.76987171046164,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1042,Unnamed road,secondary,RURAL,55.0,40.25,47.25,0.0,-14.75,-7.75,2136.0,13.176432929,1.4492468293120768,336.3219504587687,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1044,Unnamed road,secondary,RURAL,55.0,39.5,50.5,0.07000686341798215,-15.5,-4.5,1457.0,19.332170053000002,1.112931367325528,58.33513008365042,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1048,Unnamed road,secondary,RURAL,55.0,34.875,44.625,0.016939989187240944,-20.125,-10.375,5549.0,10.192951037999999,1.0780201157672133,52.77455652698538,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1058,NH04 to Jambhavali,secondary,RURAL,55.0,38.0,45.0,0.0,-17.0,-10.0,1396.0,10.404848568,1.1480471425227976,288.8610075792984,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1076,Unnamed road,secondary,RURAL,55.0,34.5,44.5,0.012737430167597765,-20.5,-10.5,4475.0,10.133565595,1.231590499779813,49.43568654308508,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1078,Unnamed road,primary,RURAL,55.0,36.5,48.5,0.07229862475442043,-18.5,-6.5,2545.0,5.9500281180000005,1.1087958196055592,102.79089554485694,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1099,Unnamed road,secondary,RURAL,55.0,37.0,45.0,0.0,-18.0,-10.0,880.0,17.895064507,1.2519781112364992,220.82425290821962,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1110,Unnamed road,secondary,RURAL,55.0,29.75,39.0,0.0,-25.25,-16.0,1070.0,29.912295622000002,1.3798751530540154,512.3030354348289,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1112,Unnamed road,secondary,RURAL,55.0,41.0,48.5,0.028169014084507043,-14.0,-6.5,1065.0,15.064333152,1.1774347091544206,67.61316625441707,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1116,Unnamed road,secondary,RURAL,55.0,21.0,30.5,0.0,-34.0,-24.5,1004.0,16.18417864,1.1045700030515175,98.13709922860647,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1124,Unnamed road,secondary,RURAL,55.0,31.0,38.5,0.0,-24.0,-16.5,1208.0,13.643981849,1.711946767666766,428.75211597026123,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1139,Unnamed road,secondary,RURAL,55.0,31.7,41.9,0.02049898853674983,-23.3,-13.100000000000001,7415.0,11.413840177000003,1.2051605075898508,141.68594463987827,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1155,Unnamed road,secondary,RURAL,55.0,47.0,55.5,0.14705882352941177,-8.0,0.5,476.0,36.486321822,1.8170156057978837,256.4373746989703,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1160,Unnamed road,secondary,RURAL,55.0,43.5,55.0,0.15519765739385066,-11.5,0.0,1366.0,12.770299569999999,1.0098756375515854,4.884195344757877,10,4,3,7,0,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1192,Unnamed road,primary,RURAL,55.0,34.333333333333336,44.5,0.0,-20.666666666666664,-10.5,12759.0,4.497380163000001,1.2572224258084377,85.20766233391849,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1199,Unnamed road,secondary,RURAL,55.0,27.4375,37.4375,0.0,-27.5625,-17.5625,10807.0,14.362390935,1.0384287470300746,107.74632382474928,10,0,6,7,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1202,Unnamed road,secondary,RURAL,55.0,31.5,43.0,0.0269694819020582,-23.5,-12.0,1409.0,13.828843526,1.0845704057548293,61.0027698694626,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1219,Unnamed road,primary,RURAL,55.0,29.166666666666668,41.25,0.0,-25.833333333333332,-13.75,18346.0,6.624169643,1.3269016009055112,462.4118159340272,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1255,Unnamed road,primary,RURAL,55.0,29.375,38.875,0.006590160209067151,-25.625,-16.125,17602.0,4.966566435,1.0744005805166263,89.96571065898564,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1260,Shinganapur Mhaswad Road,secondary,RURAL,55.0,33.0,44.0,0.0,-22.0,-11.0,753.0,29.306508962,1.0923088778611707,109.30338926919994,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1262,Unnamed road,primary,RURAL,55.0,35.5,45.75,0.046011196641007696,-19.5,-9.25,5716.0,7.741520443000001,1.0334833406400288,97.10747063761447,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1298,Unnamed road,secondary,RURAL,55.0,39.0,49.0,0.03433001107419712,-16.0,-6.0,1806.0,13.063356968,1.1393044895278917,86.57258580739564,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1302,State Highway 44,primary,RURAL,55.0,31.0,37.0,0.0,-24.0,-18.0,5604.0,4.243872419000001,1.7228221169435087,705.8405911523151,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1305,State Highway 161,primary,RURAL,55.0,45.0,53.5,0.14115596863200697,-10.0,-1.5,3443.0,6.949046911,1.062734698657231,89.39928883081912,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1327,Unnamed road,secondary,RURAL,55.0,25.0,33.0,0.0,-30.0,-22.0,1805.0,14.011749242,1.0906531410204943,114.67342053842584,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1343,Unnamed road,secondary,RURAL,55.0,39.125,49.25,0.07493093922651933,-15.875,-5.75,8688.0,12.202342273000001,1.2554464544341841,235.5131620990797,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1357,khanvel & kasa,primary,RURAL,55.0,39.5,50.875,0.11654067674586033,-15.5,-4.125,11112.0,9.83478693,1.1464173956117447,202.17713042431416,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1401,Unnamed road,secondary,RURAL,55.0,30.75,47.0,0.050169282856263465,-24.25,-8.0,3249.0,18.101600958,1.2101145363732995,67.02821247753471,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1409,Vinchuri Dalvi - Pandhurli Road,secondary,RURAL,55.0,27.5,32.5,0.0,-27.5,-22.5,4270.0,14.046587557,1.2705409196504107,230.45697237433748,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1419,Unnamed road,secondary,RURAL,55.0,29.25,35.75,0.0,-25.75,-19.25,1587.0,38.328922974,3.054165290546157,114.59776073191777,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1420,Unnamed road,secondary,RURAL,55.0,42.0,54.0,0.18120605950726215,-13.0,-1.0,198564.0,0.7669573170000001,1.0000644513863588,6.715420925777977,10,4,6,7,0,0,27,Monitor / validate,Monitor and combine with crash/exposure data,High
Maharashtra,1427,Unnamed road,primary,RURAL,55.0,20.0,26.0,0.0,-35.0,-29.0,4186.0,7.3297161619999995,1.1080224187547965,188.78499746295512,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1435,Unnamed road,secondary,RURAL,55.0,39.0,46.5,0.0,-16.0,-8.5,2485.0,12.470539462000001,1.0880293174240454,127.06071431629745,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1437,Unnamed road,secondary,RURAL,55.0,29.0,40.0,0.0,-26.0,-15.0,2718.0,11.416079718999999,1.0568432813295632,102.599293761932,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1449,Unnamed road,secondary,RURAL,55.0,28.0,37.75,0.0,-27.0,-17.25,5777.0,10.907451597,1.0879828408108265,154.35510870191095,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1477,Unnamed road,secondary,RURAL,55.0,39.5,47.5,0.02430939226519337,-15.5,-7.5,1810.0,18.28700438,1.0854159049885175,62.118260350867885,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1497,Unnamed road,secondary,RURAL,55.0,40.75,51.5,0.09613196814562003,-14.25,-3.5,5274.0,12.845682039,1.278794345011652,150.01851269154213,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1508,Unnamed road,secondary,RURAL,55.0,29.666666666666668,40.5,0.0,-25.333333333333332,-14.5,8212.0,12.562683017000001,1.3568596164306084,131.29840271168402,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1518,Unnamed road,secondary,RURAL,55.0,34.0,47.0,0.0,-21.0,-8.0,2755.0,12.75664791,1.085516798422864,37.882296360681735,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1519,Unnamed road,secondary,RURAL,55.0,43.0,53.0,0.11667293940534437,-12.0,-2.0,2657.0,13.231202037,1.1145181677213427,55.021481237242085,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1521,Unnamed road,secondary,RURAL,55.0,32.0,39.0,0.0,-23.0,-16.0,3491.0,20.224388486,1.7414046670667656,625.8998783328622,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1522,Unnamed road,secondary,RURAL,55.0,37.0,43.375,0.0,-18.0,-11.625,4303.0,32.819475096000005,2.780068200790154,450.3869923261783,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1527,Unnamed road,secondary,RURAL,55.0,40.25,50.75,0.06879739978331528,-14.75,-4.25,3692.0,19.257808082,1.1117688888141666,18.52978230185085,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1561,Chiplun Guhagar Road,primary,RURAL,55.0,41.25,48.75,0.13520359395909004,-13.75,-6.25,20924.0,3.591117429,1.2301684536471218,357.50868196468446,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1586,Unnamed road,primary,RURAL,55.0,23.833333333333332,34.166666666666664,0.0,-31.166666666666668,-20.833333333333336,31306.0,3.767453393,1.0968394438282905,85.94769831398338,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1591,Unnamed road,secondary,RURAL,55.0,42.0,51.5,0.0985234899328859,-13.0,-3.5,3725.0,10.670378817000001,1.198185147979793,74.26071996834062,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1598,Unnamed road,secondary,RURAL,55.0,44.0,56.5,0.17846385542168675,-11.0,1.5,1328.0,30.358775446,1.061527933457921,15.39206780762927,10,4,3,7,0,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1626,Unnamed road,secondary,RURAL,55.0,31.5,43.0,0.0,-23.5,-12.0,1538.0,27.365567797,1.2565962453678405,94.61862185368227,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1632,Unnamed road,secondary,RURAL,55.0,30.125,41.375,0.020497124837692452,-24.875,-13.625,10782.0,15.761609557000002,1.0873057248734075,127.72761335775648,10,0,6,7,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1654,Unnamed road,secondary,RURAL,55.0,33.25,42.5,0.0,-21.75,-12.5,3549.0,24.954025674,1.617896927847776,534.3004859878921,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1679,Unnamed road,primary,RURAL,55.0,45.0,52.5,0.08336933045356372,-10.0,-2.5,9260.0,4.976973483,1.3217200230818447,648.5593310828345,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1690,Tasubai Road,secondary,RURAL,55.0,32.5,39.0,0.0,-22.5,-16.0,2445.0,19.141490475999998,1.2466340790543369,274.6918197490125,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1706,Unnamed road,secondary,RURAL,55.0,45.5,53.5,0.11385701676963812,-9.5,-1.5,4532.0,10.58968775,1.0912789924153325,115.63750970627241,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1721,Unnamed road,secondary,RURAL,55.0,29.333333333333332,42.666666666666664,0.0,-25.666666666666668,-12.333333333333336,7787.0,19.196327942,1.1227210686586397,139.60726051848044,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1734,Unnamed road,primary,RURAL,55.0,47.75,59.5,0.2593704600484262,-7.25,4.5,10325.0,9.809983245,1.016655722616809,14.695315137864716,10,4,5,8,0,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1769,Unnamed road,secondary,RURAL,55.0,38.5,46.0,0.0,-16.5,-9.0,2461.0,21.605749513,2.0525132958036973,91.128063156654,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1793,Unnamed road,primary,RURAL,55.0,32.5,45.0,0.04996530187369882,-22.5,-10.0,12969.0,4.301793665,1.0155836997596734,95.73436216630834,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1798,Unnamed road,secondary,RURAL,55.0,28.0,41.5,0.0,-27.0,-13.5,4675.0,24.089872017999998,1.059302061092265,70.69487349966684,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1812,Unnamed road,secondary,RURAL,55.0,32.5,40.5,0.0,-22.5,-14.5,1796.0,32.255382685,1.4818547519999141,61.34802499723233,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1815,Ghodegaon Peth Road,secondary,RURAL,55.0,41.166666666666664,47.833333333333336,0.023386619301361752,-13.833333333333336,-7.166666666666664,10134.0,17.266293293,1.229483012838968,241.70333136718367,10,0,6,7,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
Maharashtra,1820,Unnamed road,secondary,RURAL,55.0,45.0,53.0,0.10910293145250165,-10.0,-2.0,4537.0,12.922912656000001,1.2471585705369055,168.2262803371534,10,0,3,7,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1832,Unnamed road,primary,RURAL,55.0,27.5,48.5,0.07531106745252128,-27.5,-6.5,6108.0,9.800647122,1.1460664487145589,110.79317388804948,10,0,2,8,4,3,27,Monitor / validate,Monitor and combine with crash/exposure data,Low
Maharashtra,1851,Ardhapur Bypass,trunk,RURAL,55.0,21.5,31.5,0.0,-33.5,-23.5,18116.0,3.3923320279999998,1.1447347850688359,45.513703008010644,10,0,5,8,4,0,27,Monitor / validate,Monitor and combine with crash/exposure data,Medium
